survey_round,variable,fct_source,rolling_1y_target,rolling_1y_forecast,rolling_2y_target,rolling_2y_forecast,next_year_target,next_year_forecast,current_year_target,current_year_forecast,survey_year,survey_quarter
2016Q1,RGDP,98,2016Q3,1.6,2017Q3,1.5,2017,1.6,2016,1.6,2016,1
2016Q1,RGDP,99,2016Q3,1.6,2017Q3,1.7,2017,1.7,2016,1.6,2016,1
2016Q1,RGDP,101,2016Q3,1.7,2017Q3,1.5,2017,1.5,2016,1.6,2016,1
2016Q1,RGDP,102,2016Q3,1.6,2017Q3,1.5,2017,1.5,2016,1.6,2016,1
2016Q1,RGDP,103,2016Q3,1.8,2017Q3,1.8,2017,1.8,2016,1.8,2016,1
2016Q1,RGDP,105,2016Q3,1.6,2017Q3,1.9,2017,1.8,2016,1.6,2016,1
2016Q1,RGDP,110,2016Q3,1.5,2017Q3,1.6,2017,1.6,2016,1.5,2016,1
2016Q1,RGDP,112,2016Q3,2.1,2017Q3,2.4,2017,2.2,2016,2.1,2016,1
2016Q1,RGDP,114,2016Q3,1.8,2017Q3,1.7,2017,1.6,2016,1.7,2016,1
2016Q1,RGDP,115,2016Q3,1.9,2017Q3,1.7,2017,1.8,2016,1.8,2016,1
2016Q2,HICP,4,2017Mar,1.5,,,2017,1.4,2016,0.3,2016,2
2016Q2,HICP,5,2017Mar,1.0,2018Mar,1.2,2017,1.0,2016,0.4,2016,2
2016Q2,HICP,6,2017Mar,0.8,2018Mar,1.5,2017,1.0,2016,0.0,2016,2
2016Q2,HICP,7,,,,,2017,0.9,2016,0.5,2016,2
2016Q2,HICP,8,2017Mar,1.0,,,2017,1.3,2016,0.2,2016,2
2016Q2,HICP,15,2017Mar,1.4,2018Mar,1.6,2017,1.4,2016,0.4,2016,2
2016Q2,HICP,16,2017Mar,0.8,2018Mar,1.1,2017,1.0,2016,0.4,2016,2
2016Q2,HICP,20,2017Mar,0.5,2018Mar,1.3,2017,1.1,2016,0.1,2016,2
2016Q2,HICP,23,2017Mar,1.4,2018Mar,1.9,2017,1.6,2016,0.3,2016,2
2016Q2,HICP,24,2017Mar,1.863,2018Mar,1.914,2017,1.34,2016,0.1,2016,2
2016Q2,HICP,26,2017Mar,1.0,2018Mar,1.5,2017,1.2,2016,0.0,2016,2
2016Q2,HICP,29,2017Mar,0.4,2018Mar,0.7,2017,0.5,2016,0.3,2016,2
2016Q2,HICP,31,2017Mar,1.1,2018Mar,1.7,2017,1.5,2016,0.8,2016,2
2016Q2,HICP,32,,,,,2017,1.3,2016,0.2,2016,2
2016Q2,HICP,37,2017Mar,1.4,2018Mar,1.8,2017,1.4,2016,0.1,2016,2
2016Q2,HICP,38,2017Mar,1.0,2018Mar,1.7,2017,1.4,2016,0.1,2016,2
2016Q2,HICP,39,2017Mar,1.4,2018Mar,1.4,2017,1.4,2016,0.2,2016,2
2016Q2,HICP,41,,,,,2017,1.5,2016,0.6,2016,2
2016Q2,HICP,47,,,,,2017,1.4,2016,0.2,2016,2
2016Q2,HICP,48,2017Mar,1.3,,,2017,1.5,2016,0.1,2016,2
2016Q2,HICP,49,2017Mar,0.8,2018Mar,1.5,2017,1.4,2016,-0.2,2016,2
2016Q2,HICP,52,2017Mar,0.8,2018Mar,1.4,2017,1.1,2016,-0.1,2016,2
2016Q2,HICP,54,2017Mar,0.9,2018Mar,1.6,2017,1.2,2016,0.2,2016,2
2016Q2,HICP,57,2017Mar,1.1,2018Mar,1.3,2017,1.3,2016,0.1,2016,2
2016Q2,HICP,63,2017Mar,1.4,2018Mar,1.9,2017,1.5,2016,0.4,2016,2
2016Q2,HICP,68,2017Mar,1.2,2018Mar,1.6,2017,1.4,2016,0.3,2016,2
2016Q2,HICP,70,,,,,2017,1.1,2016,0.2,2016,2
2016Q2,HICP,73,2017Mar,1.4,2018Mar,1.6,2017,1.4,2016,0.5,2016,2
2016Q2,HICP,80,,,,,2017,1.5,2016,0.3,2016,2
2016Q2,HICP,82,,,,,2017,1.4,2016,0.3,2016,2
2016Q2,HICP,84,,,,,2017,1.4,2016,0.4,2016,2
2016Q2,HICP,85,2017Mar,1.10454,2018Mar,1.74619,2017,1.4305,2016,0.1675,2016,2
2016Q2,HICP,88,2017Mar,1.23,2018Mar,1.57,2017,1.42,2016,0.18,2016,2
2016Q2,HICP,89,2017Mar,2.0337,2018Mar,1.4563,2017,1.8858,2016,0.556,2016,2
2016Q2,HICP,92,2017Mar,0.8719,2018Mar,1.160335,2017,1.056,2016,0.009696,2016,2
2016Q2,HICP,93,2017Mar,0.8,2018Mar,1.7,2017,1.5,2016,0.3,2016,2
2016Q2,HICP,94,2017Mar,0.924,2018Mar,1.855,2017,1.542,2016,0.418,2016,2
2016Q2,HICP,95,2017Mar,1.12,2018Mar,1.557,2017,1.313,2016,0.293,2016,2
2016Q2,HICP,96,2017Mar,1.3,2018Mar,1.3,2017,1.1,2016,0.2,2016,2
2016Q2,HICP,98,2017Mar,1.5,2018Mar,1.6,2017,1.4,2016,0.2,2016,2
2016Q2,HICP,99,2017Mar,1.0,2018Mar,1.5,2017,1.3,2016,0.2,2016,2
2016Q2,HICP,101,2017Mar,1.2,2018Mar,1.4,2017,1.2,2016,0.3,2016,2
2016Q2,HICP,102,2017Mar,1.7,2018Mar,1.8,2017,1.7,2016,0.4,2016,2
2016Q2,HICP,103,2017Mar,1.4,,,2017,1.6,2016,0.2,2016,2
2016Q2,HICP,105,2017Mar,0.3,2018Mar,1.1,2017,1.0,2016,0.1,2016,2
2016Q2,HICP,107,2017Mar,0.8719,2018Mar,1.1603,2017,1.056,2016,0.0097,2016,2
2016Q2,HICP,110,2017Mar,1.4,,,2017,1.3,2016,0.3,2016,2
2016Q2,HICP,112,2017Mar,0.8,2018Mar,1.7,2017,1.5,2016,0.5,2016,2
2016Q2,HICP,115,2017Mar,-0.1,,,2017,1.5,2016,0.3,2016,2
2016Q2,RGDP,4,2016Q4,1.4,2017Q4,1.4,2017,1.4,2016,1.3,2016,2
2016Q2,RGDP,5,2016Q4,1.6,2017Q4,1.7,2017,1.7,2016,1.5,2016,2
2016Q2,RGDP,6,2016Q4,1.3,2017Q4,1.6,2017,1.6,2016,1.3,2016,2
2016Q2,RGDP,7,2016Q4,2.0,2017Q4,1.6,2017,1.7,2016,1.6,2016,2
2016Q2,RGDP,8,2016Q4,1.8,2017Q4,1.5,2017,1.6,2016,1.7,2016,2
2016Q2,RGDP,15,2016Q4,1.6,2017Q4,1.7,2017,1.6,2016,1.5,2016,2
2016Q2,RGDP,16,2016Q4,1.7,2017Q4,1.5,2017,1.5,2016,1.6,2016,2
2016Q2,RGDP,20,2016Q4,1.8,2017Q4,2.0,2017,1.8,2016,1.7,2016,2
2016Q2,RGDP,23,2016Q4,1.3,2017Q4,1.5,2017,1.5,2016,1.3,2016,2
2016Q2,RGDP,24,2016Q4,1.617,2017Q4,1.409,2017,1.542,2016,1.5,2016,2
2016Q2,RGDP,26,2016Q4,1.6,2017Q4,1.5,2017,1.5,2016,1.5,2016,2
2016Q2,RGDP,29,2016Q4,1.4,2017Q4,1.4,2017,1.4,2016,1.4,2016,2
2016Q2,RGDP,31,2016Q4,1.7,2017Q4,1.6,2017,1.7,2016,1.6,2016,2
2016Q2,RGDP,32,2016Q4,1.7,2017Q4,1.9,2017,1.9,2016,1.5,2016,2
2016Q2,RGDP,37,2016Q4,1.7,2017Q4,1.7,2017,1.8,2016,1.5,2016,2
2016Q2,RGDP,38,2016Q4,1.6,2017Q4,1.4,2017,1.5,2016,1.4,2016,2
2016Q2,RGDP,39,2016Q4,1.7,2017Q4,1.6,2017,1.6,2016,1.5,2016,2
2016Q2,RGDP,41,,,,,2017,1.6,2016,1.6,2016,2
2016Q2,RGDP,47,,,,,2017,1.4,2016,1.5,2016,2
2016Q2,RGDP,48,2016Q4,2.0,2017Q4,1.5,2017,1.7,2016,1.8,2016,2
2016Q2,RGDP,49,2016Q4,1.6,2017Q4,1.4,2017,1.5,2016,1.4,2016,2
2016Q2,RGDP,52,2016Q4,1.4,2017Q4,1.4,2017,1.4,2016,1.3,2016,2
2016Q2,RGDP,54,2016Q4,1.5,2017Q4,1.8,2017,1.8,2016,1.5,2016,2
2016Q2,RGDP,57,2016Q4,1.7,2017Q4,1.9,2017,1.9,2016,1.7,2016,2
2016Q2,RGDP,61,2016Q4,1.6,,,,,2016,1.5,2016,2
2016Q2,RGDP,63,2016Q4,1.7,2017Q4,1.8,2017,1.7,2016,1.3,2016,2
2016Q2,RGDP,68,2016Q4,1.8,2017Q4,1.8,2017,1.8,2016,1.6,2016,2
2016Q2,RGDP,70,,,,,2017,2.0,2016,1.9,2016,2
2016Q2,RGDP,73,2016Q4,1.6,2017Q4,1.5,2017,1.6,2016,1.4,2016,2
2016Q2,RGDP,80,,,,,2017,1.9,2016,1.5,2016,2
2016Q2,RGDP,82,,,,,2017,1.5,2016,1.4,2016,2
2016Q2,RGDP,84,,,,,2017,1.8,2016,1.6,2016,2
2016Q2,RGDP,85,2016Q4,1.68509,2017Q4,1.91365,2017,1.85628,2016,1.572558,2016,2
2016Q2,RGDP,88,2016Q4,1.666,2017Q4,1.57,2017,1.625,2016,1.515,2016,2
2016Q2,RGDP,89,2016Q4,1.8083,2017Q4,1.49014,2017,1.70166,2016,1.56346,2016,2
2016Q2,RGDP,92,2016Q4,1.1112596,2017Q4,1.17294,2017,1.1773,2016,1.104,2016,2
2016Q2,RGDP,93,2016Q4,1.8,2017Q4,1.8,2017,1.7,2016,1.6,2016,2
2016Q2,RGDP,94,2016Q4,1.4485,2017Q4,1.9525,2017,1.853,2016,1.353,2016,2
2016Q2,RGDP,95,2016Q4,1.5495,2017Q4,1.701,2017,1.731,2016,1.4595,2016,2
2016Q2,RGDP,96,2016Q4,1.1,2017Q4,1.5,2017,1.5,2016,1.2,2016,2
2016Q2,RGDP,98,2016Q4,1.3,2017Q4,1.4,2017,1.5,2016,1.2,2016,2
2016Q2,RGDP,99,2016Q4,1.8,2017Q4,1.8,2017,1.7,2016,1.5,2016,2
2016Q2,RGDP,101,2016Q4,1.7,2017Q4,1.4,2017,1.4,2016,1.5,2016,2
2016Q2,RGDP,102,2016Q4,1.4,2017Q4,1.4,2017,1.5,2016,1.3,2016,2
2016Q2,RGDP,103,2016Q4,1.9,2017Q4,1.8,2017,1.8,2016,1.7,2016,2
2016Q2,RGDP,105,2016Q4,1.3,2017Q4,1.5,2017,1.5,2016,1.3,2016,2
2016Q2,RGDP,107,2016Q4,2.01889,2017Q4,1.606951,2017,1.80996,2016,1.725,2016,2
2016Q2,RGDP,110,2016Q4,1.4,2017Q4,1.6,2017,1.6,2016,1.3,2016,2
2016Q2,RGDP,112,2016Q4,1.7,2017Q4,1.8,2017,1.8,2016,1.7,2016,2
2016Q2,RGDP,115,2016Q4,1.5,2017Q4,1.7,2017,1.7,2016,1.4,2016,2
2016Q3,HICP,1,2017Jun,0.4,2018Jun,0.8,2017,0.7,2016,0.3,2016,3
2016Q3,HICP,4,2017Jun,1.4,,,2017,1.4,2016,0.3,2016,3
2016Q3,HICP,5,2017Jun,1.0,2018Jun,1.2,2017,1.0,2016,0.2,2016,3
2016Q3,HICP,6,2017Jun,1.0,2018Jun,1.5,2017,1.0,2016,0.3,2016,3
2016Q3,HICP,7,,,,,2017,1.1,2016,0.2,2016,3
2016Q3,HICP,10,2017Jun,1.5,2018Jun,1.6,2017,1.5,2016,0.3,2016,3
2016Q3,HICP,15,2017Jun,1.4,2018Jun,1.6,2017,1.3,2016,0.3,2016,3
2016Q3,HICP,16,2017Jun,1.1,2018Jun,1.1,2017,1.1,2016,0.4,2016,3
2016Q3,HICP,20,2017Jun,1.3,2018Jun,1.5,2017,1.2,2016,0.2,2016,3
2016Q3,HICP,22,2017Jun,1.1,2018Jun,1.3,2017,1.2,2016,0.2,2016,3
2016Q3,HICP,23,2017Jun,1.0,2018Jun,1.9,2017,1.3,2016,0.3,2016,3
2016Q3,HICP,24,2017Jun,1.0541070545,2018Jun,1.7611301797,2017,1.18,2016,0.2,2016,3
2016Q3,HICP,26,2017Jun,1.2,2018Jun,1.7,2017,1.3,2016,0.2,2016,3
2016Q3,HICP,29,2017Jun,0.4,2018Jun,0.7,2017,0.5,2016,0.3,2016,3
2016Q3,HICP,30,,,,,2017,1.4,2016,0.1,2016,3
2016Q3,HICP,31,2017Jun,1.2,2018Jun,1.7,2017,1.4,2016,0.7,2016,3
2016Q3,HICP,32,,,,,2017,1.2,2016,0.2,2016,3
2016Q3,HICP,37,2017Jun,1.8,2018Jun,1.7,2017,1.6,2016,0.3,2016,3
2016Q3,HICP,38,2017Jun,1.1,2018Jun,1.6,2017,1.3,2016,0.2,2016,3
2016Q3,HICP,39,2017Jun,1.3,2018Jun,1.4,2017,1.3,2016,0.3,2016,3
2016Q3,HICP,41,,,,,2017,1.2,2016,0.4,2016,3
2016Q3,HICP,45,,,,,2017,0.925,2016,0.2,2016,3
2016Q3,HICP,47,,,,,2017,1.4,2016,0.3,2016,3
2016Q3,HICP,48,2017Jun,1.5,,,2017,1.5,2016,0.1,2016,3
2016Q3,HICP,49,2017Jun,1.1,2018Jun,1.0,2017,1.0,2016,0.2,2016,3
2016Q3,HICP,54,2017Jun,1.0,2018Jun,1.6,2017,1.1,2016,0.4,2016,3
2016Q3,HICP,57,2017Jun,1.1,2018Jun,1.3,2017,1.3,2016,0.1,2016,3
2016Q3,HICP,61,2017Jun,1.3,,,2017,1.3,2016,0.2,2016,3
2016Q3,HICP,68,2017Jun,1.3,2018Jun,1.6,2017,1.3,2016,0.2,2016,3
2016Q3,HICP,70,,,,,2017,1.1,2016,0.1,2016,3
2016Q3,HICP,80,,,,,2017,1.3,2016,0.0,2016,3
2016Q3,HICP,82,,,,,2017,0.9,2016,0.2,2016,3
2016Q3,HICP,85,2017Jun,1.3039275095,2018Jun,1.6085051634,2017,1.4389105492,2016,0.2081136069,2016,3
2016Q3,HICP,89,2017Jun,1.5,2018Jun,1.59,2017,1.5290476153,2016,0.3077231148,2016,3
2016Q3,HICP,91,2017Jun,0.6,2018Jun,1.2,2017,0.3,2016,0.0,2016,3
2016Q3,HICP,92,2017Jun,1.0641027534,2018Jun,1.0837245987,2017,1.2799326909,2016,0.2725736993,2016,3
2016Q3,HICP,93,2017Jun,1.1,2018Jun,1.7,2017,1.5,2016,0.3,2016,3
2016Q3,HICP,94,2017Jun,1.2,2018Jun,1.9,2017,1.3,2016,0.2,2016,3
2016Q3,HICP,95,2017Jun,0.8875660171,2018Jun,1.6025042656,2017,1.3048467737,2016,0.2289677537,2016,3
2016Q3,HICP,96,2017Jun,1.3,2018Jun,1.4,2017,1.4,2016,0.3,2016,3
2016Q3,HICP,98,2017Jun,1.5,2018Jun,1.7,2017,1.4,2016,0.3,2016,3
2016Q3,HICP,99,2017Jun,1.3,,,2017,1.3,2016,0.3,2016,3
2016Q3,HICP,101,2017Jun,1.2,2018Jun,1.4,2017,1.2,2016,0.2,2016,3
2016Q3,HICP,102,2017Jun,1.6,2018Jun,1.5,2017,1.5,2016,0.4,2016,3
2016Q3,HICP,103,2017Jun,1.5,,,2017,1.6,2016,0.3,2016,3
2016Q3,HICP,105,2017Jun,0.3,2018Jun,1.1,2017,1.0,2016,0.2,2016,3
2016Q3,HICP,110,2017Jun,1.0,,,2017,1.3,2016,0.2,2016,3
2016Q3,HICP,112,2017Jun,0.7,2018Jun,1.7,2017,1.4,2016,0.3,2016,3
2016Q3,HICP,114,2017Jun,1.0,2018Jun,1.4,2017,1.1,2016,0.4,2016,3
2016Q3,RGDP,1,2017Q1,1.7,2018Q1,1.7,2017,1.7,2016,1.7,2016,3
2016Q3,RGDP,4,2017Q1,1.0,,,2017,1.2,2016,1.5,2016,3
2016Q3,RGDP,5,2017Q1,1.0,2018Q1,1.7,2017,1.4,2016,1.4,2016,3
2016Q3,RGDP,6,2017Q1,1.5,2018Q1,1.6,2017,1.5,2016,1.4,2016,3
2016Q3,RGDP,7,,,,,2017,1.7,2016,1.6,2016,3
2016Q3,RGDP,10,2017Q1,0.8,2018Q1,1.3,2017,1.0,2016,1.3,2016,3
2016Q3,RGDP,15,2017Q1,1.6,2018Q1,1.7,2017,1.6,2016,1.6,2016,3
2016Q3,RGDP,16,2017Q1,1.1,2018Q1,1.1,2017,1.1,2016,1.6,2016,3
2016Q3,RGDP,20,2017Q1,1.1,2018Q1,1.3,2017,1.2,2016,1.6,2016,3
2016Q3,RGDP,22,2017Q1,1.4,2018Q1,1.5,2017,1.4,2016,1.5,2016,3
2016Q3,RGDP,23,2017Q1,1.3,2018Q1,1.5,2017,1.5,2016,1.5,2016,3
2016Q3,RGDP,24,2017Q1,1.3175714749,2018Q1,1.3420878483,2017,1.1491199715,2016,1.5508983131,2016,3
2016Q3,RGDP,26,2017Q1,1.3,2018Q1,1.5,2017,1.5,2016,1.5,2016,3
2016Q3,RGDP,29,2017Q1,1.4,2018Q1,1.4,2017,1.2,2016,1.2,2016,3
2016Q3,RGDP,30,,,,,2017,1.7,2016,1.7,2016,3
2016Q3,RGDP,31,2017Q1,1.8,2018Q1,2.0,2017,1.9,2016,1.8,2016,3
2016Q3,RGDP,32,,,,,2017,1.6,2016,1.7,2016,3
2016Q3,RGDP,37,2017Q1,1.4,2018Q1,1.6,2017,1.6,2016,1.6,2016,3
2016Q3,RGDP,38,2017Q1,1.1,2018Q1,1.3,2017,1.2,2016,1.5,2016,3
2016Q3,RGDP,39,2017Q1,1.5,2018Q1,1.3,2017,1.4,2016,1.7,2016,3
2016Q3,RGDP,41,,,,,2017,1.1,2016,1.2,2016,3
2016Q3,RGDP,45,,,,,2017,1.7,2016,1.4,2016,3
2016Q3,RGDP,47,,,,,2017,1.2,2016,1.4,2016,3
2016Q3,RGDP,48,2017Q1,1.9,,,2017,1.7,2016,1.8,2016,3
2016Q3,RGDP,49,2017Q1,0.9,2018Q1,1.5,2017,1.2,2016,1.3,2016,3
2016Q3,RGDP,54,2017Q1,1.3,2018Q1,1.7,2017,1.7,2016,1.4,2016,3
2016Q3,RGDP,57,2017Q1,1.5,2018Q1,1.6,2017,1.5,2016,1.5,2016,3
2016Q3,RGDP,61,2017Q1,1.5,,,2017,1.7,2016,1.6,2016,3
2016Q3,RGDP,67,,,,,2017,1.6,2016,1.7,2016,3
2016Q3,RGDP,68,2017Q1,1.5,2018Q1,1.8,2017,1.8,2016,1.6,2016,3
2016Q3,RGDP,70,,,,,2017,1.8,2016,1.7,2016,3
2016Q3,RGDP,80,,,,,2017,1.7,2016,1.5,2016,3
2016Q3,RGDP,82,,,,,2017,1.0,2016,1.4,2016,3
2016Q3,RGDP,85,2017Q1,1.3934255019,2018Q1,1.6192839202,2017,1.4813532871,2016,1.6356210769,2016,3
2016Q3,RGDP,89,2017Q1,0.9200785675,2018Q1,1.6606552881,2017,1.288,2016,1.414,2016,3
2016Q3,RGDP,91,2017Q1,1.8,2018Q1,1.9,2017,1.5,2016,1.4,2016,3
2016Q3,RGDP,92,2017Q1,1.3099579443,2018Q1,1.4117707894,2017,1.4123775184,2016,1.5487007494,2016,3
2016Q3,RGDP,93,2017Q1,1.4,2018Q1,2.0,2017,1.6,2016,1.5,2016,3
2016Q3,RGDP,94,2017Q1,0.8,2018Q1,2.0,2017,1.1,2016,1.5,2016,3
2016Q3,RGDP,95,2017Q1,1.6000677693,2018Q1,1.6945458023,2017,1.7073581728,2016,1.6044804461,2016,3
2016Q3,RGDP,96,2017Q1,1.0,2018Q1,1.2,2017,1.1,2016,1.5,2016,3
2016Q3,RGDP,98,2017Q1,1.3,2018Q1,1.5,2017,1.5,2016,1.5,2016,3
2016Q3,RGDP,99,2017Q1,1.2,,,2017,1.3,2016,1.6,2016,3
2016Q3,RGDP,101,2017Q1,1.2,2018Q1,1.2,2017,1.2,2016,1.6,2016,3
2016Q3,RGDP,102,2017Q1,1.3,2018Q1,1.3,2017,1.3,2016,1.6,2016,3
2016Q3,RGDP,103,2017Q1,1.2,,,2017,1.6,2016,1.5,2016,3
2016Q3,RGDP,105,2017Q1,1.5,2018Q1,1.4,2017,1.4,2016,1.3,2016,3
2016Q3,RGDP,110,2017Q1,1.4,,,2017,1.6,2016,1.6,2016,3
2016Q3,RGDP,112,2017Q1,1.5,2018Q1,1.6,2017,1.5,2016,1.6,2016,3
2016Q3,RGDP,114,2017Q1,1.3,2018Q1,1.4,2017,1.3,2016,1.7,2016,3
2016Q4,HICP,1,2017Sep,1.4,2018Sep,1.6,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,4,2017Sep,1.4,2018Sep,1.5,2017,1.3,2016,0.3,2016,4
2016Q4,HICP,6,2017Sep,1.3,2018Sep,1.6,2017,1.4,2016,0.1,2016,4
2016Q4,HICP,7,,,,,2017,0.5,2016,0.1,2016,4
2016Q4,HICP,14,2017Sep,0.6,2018Sep,0.7,2017,0.9,2016,0.3,2016,4
2016Q4,HICP,15,2017Sep,1.3,2018Sep,1.7,2017,1.3,2016,0.2,2016,4
2016Q4,HICP,16,2017Sep,1.0,2018Sep,1.0,2017,0.9,2016,0.2,2016,4
2016Q4,HICP,20,2017Sep,1.1,2018Sep,1.5,2017,1.1,2016,0.2,2016,4
2016Q4,HICP,22,2017Sep,1.3,2018Sep,1.5,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,23,2017Sep,1.2,2018Sep,1.3,2017,1.1,2016,0.2,2016,4
2016Q4,HICP,24,2017Sep,1.4068892105,2018Sep,1.6094743228,2017,1.27,2016,0.2,2016,4
2016Q4,HICP,29,2017Sep,0.5,2018Sep,0.8,2017,0.5,2016,0.4,2016,4
2016Q4,HICP,30,,,,,2017,1.4,2016,0.2,2016,4
2016Q4,HICP,31,2017Sep,1.4,2018Sep,1.7,2017,1.4,2016,0.3,2016,4
2016Q4,HICP,32,2017Sep,1.2,2018Sep,1.4,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,37,2017Sep,1.2,2018Sep,1.9,2017,1.3,2016,0.2,2016,4
2016Q4,HICP,38,2017Sep,1.3,2018Sep,1.5,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,39,2017Sep,1.3,2018Sep,1.5,2017,1.3,2016,0.2,2016,4
2016Q4,HICP,41,,,,,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,48,2017Sep,1.6,2018Sep,1.5,2017,1.5,2016,0.3,2016,4
2016Q4,HICP,49,2017Sep,1.0,2018Sep,1.2,2017,1.1,2016,0.2,2016,4
2016Q4,HICP,52,2017Sep,0.8,,,2017,1.0,2016,0.2,2016,4
2016Q4,HICP,54,2017Sep,1.1,2018Sep,1.7,2017,1.3,2016,0.5,2016,4
2016Q4,HICP,61,2017Sep,1.2,,,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,68,2017Sep,1.4,,,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,70,,,,,2017,1.0,2016,0.1,2016,4
2016Q4,HICP,80,,,,,2017,1.3,2016,0.1,2016,4
2016Q4,HICP,82,,,,,2017,1.0,2016,0.2,2016,4
2016Q4,HICP,84,,,,,2017,1.3,2016,0.2,2016,4
2016Q4,HICP,85,2017Sep,1.5120729099,2018Sep,1.6749570902,2017,1.4343619867,2016,0.2239034792,2016,4
2016Q4,HICP,89,2017Sep,1.5,2018Sep,1.7,2017,1.4,2016,0.2,2016,4
2016Q4,HICP,92,2017Sep,1.1433377805,2018Sep,1.1228475273,2017,1.1928342863,2016,0.248061463,2016,4
2016Q4,HICP,93,2017Sep,0.9,2018Sep,1.1,2017,0.8,2016,0.3,2016,4
2016Q4,HICP,94,2017Sep,1.5,2018Sep,1.9,2017,1.3,2016,0.2,2016,4
2016Q4,HICP,95,2017Sep,0.8260360838,2018Sep,1.018259501,2017,0.6319497625,2016,0.1280873895,2016,4
2016Q4,HICP,96,2017Sep,1.33,2018Sep,1.6,2017,1.24,2016,0.2,2016,4
2016Q4,HICP,98,2017Sep,1.2,2018Sep,1.7,2017,1.26,2016,0.21,2016,4
2016Q4,HICP,99,2017Sep,1.4,2018Sep,1.7,2017,1.4,2016,0.3,2016,4
2016Q4,HICP,101,2017Sep,1.2,2018Sep,1.4,2017,1.2,2016,0.2,2016,4
2016Q4,HICP,102,2017Sep,1.6,2018Sep,1.5,2017,1.5,2016,0.3,2016,4
2016Q4,HICP,103,2017Sep,1.5,,,2017,1.5,2016,0.2,2016,4
2016Q4,HICP,105,2017Sep,1.0,2018Sep,1.3,2017,1.2,2016,0.15,2016,4
2016Q4,HICP,107,2017Sep,1.1433377805,2018Sep,1.1228475273,2017,1.1928342863,2016,0.248061463,2016,4
2016Q4,HICP,110,2017Sep,1.3,2018Sep,1.3,2017,1.3,2016,0.2,2016,4
2016Q4,HICP,112,2017Sep,0.7,2018Sep,1.7,2017,1.3,2016,0.3,2016,4
2016Q4,HICP,115,2017Sep,1.5,,,2017,1.5,2016,0.3,2016,4
2016Q4,RGDP,1,2017Q2,1.4,2018Q2,1.4,2017,1.4,2016,1.6,2016,4
2016Q4,RGDP,4,2017Q2,1.1,2018Q2,1.5,2017,1.2,2016,1.5,2016,4
2016Q4,RGDP,6,2017Q2,1.5,2018Q2,1.6,2017,1.5,2016,1.5,2016,4
2016Q4,RGDP,7,,,,,2017,1.5,2016,1.6,2016,4
2016Q4,RGDP,14,2017Q2,0.5,,,2017,1.6,2016,1.8,2016,4
2016Q4,RGDP,15,2017Q2,1.3,2018Q2,1.5,2017,1.4,2016,1.6,2016,4
2016Q4,RGDP,16,2017Q2,1.2,2018Q2,1.2,2017,1.2,2016,1.6,2016,4
2016Q4,RGDP,20,2017Q2,1.5,2018Q2,1.7,2017,1.6,2016,1.6,2016,4
2016Q4,RGDP,22,2017Q2,1.4,2018Q2,1.5,2017,1.5,2016,1.6,2016,4
2016Q4,RGDP,23,2017Q2,1.5,2018Q2,1.5,2017,1.5,2016,1.5,2016,4
2016Q4,RGDP,24,2017Q2,1.2575624869,2018Q2,1.2667080519,2017,1.1254144242,2016,1.5946211248,2016,4
2016Q4,RGDP,29,2017Q2,1.4,2018Q2,1.4,2017,1.3,2016,1.4,2016,4
2016Q4,RGDP,30,,,,,2017,1.6,2016,1.8,2016,4
2016Q4,RGDP,31,2017Q2,1.8,2018Q2,2.0,2017,1.8,2016,1.7,2016,4
2016Q4,RGDP,32,2017Q2,1.6,2018Q2,1.8,2017,1.7,2016,1.6,2016,4
2016Q4,RGDP,37,2017Q2,1.5,2018Q2,1.5,2017,1.5,2016,1.6,2016,4
2016Q4,RGDP,38,2017Q2,1.4,2018Q2,1.3,2017,1.3,2016,1.6,2016,4
2016Q4,RGDP,39,2017Q2,1.3,2018Q2,1.5,2017,1.3,2016,1.5,2016,4
2016Q4,RGDP,41,,,,,2017,1.5,2016,1.6,2016,4
2016Q4,RGDP,48,2017Q2,1.6,2018Q2,1.3,2017,1.5,2016,1.6,2016,4
2016Q4,RGDP,49,2017Q2,1.3,2018Q2,1.4,2017,1.3,2016,1.5,2016,4
2016Q4,RGDP,52,2017Q2,1.0,,,2017,1.1,2016,1.5,2016,4
2016Q4,RGDP,54,2017Q2,1.4,2018Q2,1.6,2017,1.6,2016,1.6,2016,4
2016Q4,RGDP,61,2017Q2,1.6,,,2017,1.7,2016,1.6,2016,4
2016Q4,RGDP,67,,,,,2017,1.6,2016,1.7,2016,4
2016Q4,RGDP,68,2017Q2,1.5,2018Q2,1.6,2017,1.5,2016,1.6,2016,4
2016Q4,RGDP,70,,,,,2017,1.7,2016,1.6,2016,4
2016Q4,RGDP,80,,,,,2017,1.3,2016,1.4,2016,4
2016Q4,RGDP,82,,,,,2017,1.0,2016,1.5,2016,4
2016Q4,RGDP,84,,,,,2017,1.3,2016,1.6,2016,4
2016Q4,RGDP,85,2017Q2,1.4708312588,2018Q2,1.5641290403,2017,1.4848439463,2016,1.5854125966,2016,4
